team_name,global_position,manual_position,algo_position,global_pnl,manual_pnl,algo_pnl,country_code,country,segment
EXIST07,1153.0,1.0,1660.0,183450.0,87995.0,95454.0,CN,China,elite
EXPLORE X,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
EXTACY,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
EZ-Prosperity,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
E_MC_2,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Eagle C,5539.0,271.0,5323.0,0.0,0.0,0.0,PK,Pakistan,disengaged
Eagle Eye Archers,5539.0,271.0,5323.0,0.0,0.0,0.0,TR,Turkey,disengaged
Eagle Fang,4877.0,271.0,4312.0,35674.0,0.0,35674.0,GB,United Kingdom,disengaged
EagleTrade069,5539.0,271.0,5323.0,0.0,0.0,0.0,DE,Germany,disengaged
Eagles,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Eagles Finance AHS,4566.0,271.0,3937.0,56184.0,0.0,56184.0,US,United States,disengaged
Eagles Of Carthage,5196.0,286.0,3674.0,18803.0,-47500.0,66303.0,TN,Tunisia,troll
Eags,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Earl of Lemongrab,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
Earldom of Hycia,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Earls Court Capital,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Early Investor,518.0,1.0,668.0,187057.0,87995.0,99062.0,NL,Netherlands,elite
Early PNL Makers,2382.0,72.0,2542.0,162128.0,71500.0,90628.0,FR,France,elite
EarnMore,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Earth,2419.0,1.0,3558.0,161022.0,87995.0,73027.0,US,United States,elite
EarthAllies,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
EarthConquerers,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
EarthInvaders,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Earthed,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
East India Company,4776.0,166.0,5323.0,44000.0,44000.0,0.0,IN,India,non_optimal
East India Company kkkk,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
East River Trading,3391.0,1.0,4780.0,108457.0,87995.0,20462.0,US,United States,non_optimal
Eastern Mafia,5539.0,271.0,5323.0,0.0,0.0,0.0,RO,Romania,disengaged
EasyPeasy,1221.0,1.0,1788.0,183085.0,87995.0,95089.0,US,United States,elite
EasyWins,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Eat_or_be_eaton,2847.0,152.0,1931.0,142214.0,47700.0,94514.0,US,United States,elite
Eazy Pezy,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Eccentric Neptuners,4328.0,152.0,4726.0,69407.0,47700.0,21707.0,IN,India,non_optimal
Echelon,5133.0,235.0,4886.0,21912.0,5000.0,16912.0,CN,China,non_optimal
Eclectors Crew,5539.0,271.0,5323.0,0.0,0.0,0.0,DE,Germany,disengaged
Eclipse,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Eclipse capital,4449.0,103.0,5323.0,63000.0,63000.0,0.0,DE,Germany,non_optimal
Eco,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Ecolash,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Ecole Centrale Lyon,1271.0,1.0,1882.0,182742.0,87995.0,94746.0,FR,France,elite
EconIsARealMajorWeSwear,905.0,1.0,1264.0,184793.0,87995.0,96797.0,US,United States,elite
Econometrics Soldier,5539.0,271.0,5323.0,0.0,0.0,0.0,NL,Netherlands,disengaged
Econometroom,1354.0,1.0,2037.0,182050.0,87995.0,94055.0,NL,Netherlands,elite
Economical Traders,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Eddguitar,5539.0,271.0,5323.0,0.0,0.0,0.0,TR,Turkey,disengaged
Edgar,5539.0,271.0,5323.0,0.0,0.0,0.0,FR,France,disengaged
Edge Against Machine,1351.0,6.0,2007.0,182069.0,87897.0,94171.0,AU,Australia,elite
Edge Capital,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Edge Case,5557.0,271.0,5341.0,-1654.0,0.0,-1654.0,IN,India,disengaged
Edge Cases,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Edge Fund,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Edge Seeker,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Edge of Nexus,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
EdgeCase,5539.0,271.0,5323.0,0.0,0.0,0.0,MA,Morocco,disengaged
EdgeHunter,5539.0,271.0,5323.0,0.0,0.0,0.0,ZA,South Africa,disengaged
EdgeProtocol,5539.0,271.0,5323.0,0.0,0.0,0.0,NO,Norway,disengaged
Edgerunner,3454.0,227.0,1651.0,103175.0,7700.0,95475.0,US,United States,non_optimal
Edgerunners,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Edging n Hedging,3424.0,94.0,4256.0,105085.0,66500.0,38585.0,CH,Switzerland,non_optimal
Edi Dream Team,747.0,1.0,979.0,186110.0,87995.0,98115.0,GB,United Kingdom,elite
EdiMaths,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
EdiQuant,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Edifice,5441.0,271.0,5209.0,5830.0,0.0,5830.0,IN,India,disengaged
Edinbais,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Edith,4257.0,166.0,4457.0,74132.0,44000.0,30132.0,IN,India,non_optimal
Edmund870,1705.0,33.0,2031.0,177061.0,82996.0,94064.0,SG,Singapore,elite
Edoardo Luciani,5539.0,271.0,5323.0,0.0,0.0,0.0,IT,Italy,disengaged
EduCunef,4913.0,271.0,4365.0,33842.0,0.0,33842.0,ES,Spain,disengaged
Eeww,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Efficient Frontiers,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Effortless Quant,2964.0,72.0,3682.0,137577.0,71500.0,66077.0,CH,Switzerland,elite
EgglesCake,416.0,1.0,524.0,187695.0,87995.0,99699.0,IN,India,elite
Egnis enterprises,5427.0,271.0,5189.0,6586.0,0.0,6586.0,US,United States,disengaged
Ego,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Eigen,2733.0,6.0,3843.0,147181.0,87897.0,59284.0,CH,Switzerland,elite
EigenDreams,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
EigenEdge,1685.0,33.0,1888.0,177705.0,82996.0,94708.0,IN,India,elite
EigenTraders,872.0,6.0,1178.0,185078.0,87897.0,97181.0,IN,India,elite
EigenTrades,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Eigenbook,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
EigennAlpha,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Eigenstate Manifold,5491.0,271.0,5268.0,2943.0,0.0,2943.0,US,United States,disengaged
Eigenvalue,978.0,7.0,1354.0,184345.0,87896.0,96448.0,GB,United Kingdom,elite
Eigenvector,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
Eigenvectors,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Ein,5539.0,271.0,5323.0,0.0,0.0,0.0,NL,Netherlands,disengaged
Einfach nh Gruppe haben,5285.0,271.0,4981.0,13934.0,0.0,13934.0,DE,Germany,disengaged
EinsteinBros,4253.0,1.0,5428.0,74354.0,87995.0,-13641.0,US,United States,non_optimal
Eis_Quant,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Eisenberg AND Company,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Eiyuu,5086.0,271.0,4640.0,24369.0,0.0,24369.0,GB,United Kingdom,disengaged
Ekatra,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Ekm,5539.0,271.0,5323.0,0.0,0.0,0.0,CA,Canada,disengaged
El Kouhen Capital,2056.0,72.0,964.0,169672.0,71500.0,98172.0,FR,France,elite
El Quant Bicho,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
El School,2217.0,25.0,3283.0,166729.0,85000.0,81729.0,AU,Australia,elite
El algoritmo,5539.0,271.0,5323.0,0.0,0.0,0.0,NL,Netherlands,disengaged
El matador,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
ElDiablo,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Elan,643.0,1.0,838.0,186553.0,87995.0,98558.0,IN,India,elite
Elarion,830.0,7.0,1117.0,185426.0,87896.0,97530.0,IN,India,elite
Eldia,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Eldorado,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Electrifying_NIKOLA,5562.0,271.0,5349.0,-2864.0,0.0,-2864.0,IN,India,disengaged
Eleftheria,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Elevare,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Elevate,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
ElevateX,5397.0,271.0,5149.0,7909.0,0.0,7909.0,IN,India,disengaged
Elevenseven,5267.0,213.0,5323.0,14700.0,14700.0,0.0,CN,China,non_optimal
Elicas Capital,4271.0,135.0,4753.0,73649.0,52700.0,20949.0,IT,Italy,non_optimal
Elijah Ferguson,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
Elite Gamblers,2581.0,1.0,3686.0,153879.0,87995.0,65884.0,IN,India,elite
Elite Joker,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Elite Squad,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Elite Synergy,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Elite Traders,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
EliteBatch,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
EliteHackers,538.0,1.0,703.0,186974.0,87995.0,98979.0,IN,India,elite
ElitePunugulu,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
EliteTitans,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
EliteTraders,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Elite_master,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Elliptic nujan,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Ellite,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Elllllite,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Elon Flow,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Elon Musk,698.0,1.0,913.0,186339.0,87995.0,98344.0,US,United States,elite
Elraglave,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
Elroi Quant,4284.0,72.0,5303.0,72383.0,71500.0,883.0,IN,India,non_optimal
Elton Codes,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
Elysium,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Ember,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Emerald,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Emerald Execution,5539.0,271.0,5323.0,0.0,0.0,0.0,NL,Netherlands,disengaged
Emergence,2147.0,94.0,310.0,167772.0,66500.0,101272.0,AE,United Arab Emirates,elite
Emet,2140.0,72.0,1356.0,167947.0,71500.0,96447.0,US,United States,elite
Emflation,5539.0,271.0,5323.0,0.0,0.0,0.0,CA,Canada,disengaged
EmilioRunninSolos,4714.0,271.0,4118.0,48199.0,0.0,48199.0,US,United States,disengaged
Emily,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Eminence,4365.0,271.0,3651.0,67386.0,0.0,67386.0,IN,India,disengaged
Eminence_in_Shadow,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Eminent,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
EmmaKingdom,2743.0,20.0,3817.0,146874.0,85998.0,60876.0,US,United States,elite
Emmerig trading,5539.0,271.0,5323.0,0.0,0.0,0.0,NL,Netherlands,disengaged
Emperor,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Emperorpig,4627.0,152.0,5229.0,52493.0,47700.0,4793.0,US,United States,non_optimal
Empire,5539.0,271.0,5323.0,0.0,0.0,0.0,CA,Canada,disengaged
Employed and BurntOut,1987.0,2.0,3206.0,170845.0,87994.0,82851.0,BG,Bulgaria,elite
En bien,5539.0,271.0,5323.0,0.0,0.0,0.0,FR,France,disengaged
EnCoDeS,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
EnKruptos,4622.0,135.0,5323.0,52700.0,52700.0,0.0,IN,India,non_optimal
EnM making waves,3807.0,271.0,2342.0,92226.0,0.0,92226.0,GB,United Kingdom,disengaged
EnPsychopedia,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
EnTH-UZH-iasts,5539.0,271.0,5323.0,0.0,0.0,0.0,CH,Switzerland,disengaged
Encoders,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Enconter,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Endeavor,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Endeavour,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Endfield,4174.0,152.0,4432.0,78781.0,47700.0,31081.0,IN,India,non_optimal
Endix,5539.0,271.0,5323.0,0.0,0.0,0.0,KR,South Korea,disengaged
Endix1,1174.0,1.0,1693.0,183364.0,87995.0,95368.0,KR,South Korea,elite
Endure,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
EnergyTRADEx,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Enfants de Gainsbourg,5539.0,271.0,5323.0,0.0,0.0,0.0,FR,France,disengaged
Engine,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
EngineeringBull,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Engineers,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
England,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Enigma,2024.0,72.0,811.0,170123.0,71500.0,98623.0,CH,Switzerland,elite
Enigma000,4261.0,181.0,4330.0,73945.0,39000.0,34945.0,IN,India,non_optimal
Enlightened,1178.0,1.0,1701.0,183347.0,87995.0,95352.0,IN,India,elite
Enlightened Replicants,5539.0,271.0,5323.0,0.0,0.0,0.0,RO,Romania,disengaged
Enlightenment,4493.0,152.0,5034.0,60113.0,47700.0,12413.0,GB,United Kingdom,non_optimal
Enoch,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Ensisheim,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Entangled_999,3293.0,183.0,3452.0,116441.0,38700.0,77741.0,IN,India,elite
Entaxi,3074.0,152.0,3081.0,132831.0,47700.0,85131.0,IN,India,elite
Entella,5539.0,271.0,5323.0,0.0,0.0,0.0,IT,Italy,disengaged
Enterprise,5880.0,271.0,5697.0,-1497831.0,0.0,-1497831.0,US,United States,disengaged
Enthpic,2637.0,103.0,2768.0,151461.0,63000.0,88461.0,AZ,Azerbaijan,elite
Entr0py,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
EntreeClan,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Entropic,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Entropy,5539.0,271.0,5323.0,0.0,0.0,0.0,CA,Canada,disengaged
Entropy Edge,5539.0,271.0,5323.0,0.0,0.0,0.0,DE,Germany,disengaged
EntropyFlow,5539.0,271.0,5323.0,0.0,0.0,0.0,CA,Canada,disengaged
Envision,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
Enxapse,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Ep2020,3604.0,271.0,1247.0,96874.0,0.0,96874.0,IN,India,disengaged
Epfl,3776.0,271.0,2214.0,93082.0,0.0,93082.0,CH,Switzerland,disengaged
Ephemeral,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Ephemeral_,4949.0,276.0,4250.0,31968.0,-7000.0,38968.0,US,United States,troll
Ephs,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Epic,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Epic Awesome Sauce,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
Epic Furry,2586.0,1.0,3694.0,153707.0,87995.0,65712.0,US,United States,elite
Epic Trading,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
EpicIsland505,1182.0,1.0,1711.0,183319.0,87995.0,95323.0,US,United States,elite
EpicQuant,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
Epicrew,2475.0,72.0,2950.0,158296.0,71500.0,86796.0,FR,France,elite
EpochX,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Epsilon Delta,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Epsilon Indi,2102.0,1.0,3325.0,168655.0,87995.0,80660.0,PL,Poland,elite
Epsilon Traders,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Epsilon_Gamma,4363.0,271.0,3650.0,67397.0,0.0,67397.0,IN,India,disengaged
Epsteins Quants,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Equilibrium,2767.0,103.0,3217.0,145756.0,63000.0,82756.0,US,United States,elite
Equilibrium Traders,2446.0,72.0,2822.0,159546.0,71500.0,88046.0,GB,United Kingdom,elite
Equipaken,3373.0,1.0,4743.0,109424.0,87995.0,21429.0,ES,Spain,non_optimal
Equipo,1341.0,6.0,1992.0,182152.0,87897.0,94255.0,MX,Mexico,elite
Equities in Dallas,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Equity,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
EquityLens,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
EquityX,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Equivariant,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Era,5002.0,271.0,4509.0,28195.0,0.0,28195.0,IN,India,disengaged
Eradian,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Eraser,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Erasmus Edge,5539.0,271.0,5323.0,0.0,0.0,0.0,NL,Netherlands,disengaged
Erastothenes,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Erdos,3319.0,211.0,1949.0,114053.0,19600.0,94453.0,IN,India,elite
Erdos Cat,5808.0,295.0,5323.0,-111000.0,-111000.0,0.0,IN,India,troll
Eregion,1902.0,29.0,2706.0,173094.0,84000.0,89094.0,GB,United Kingdom,elite
Erek,5539.0,271.0,5323.0,0.0,0.0,0.0,FR,France,disengaged
ErfaErfa,3520.0,271.0,545.0,99602.0,0.0,99602.0,US,United States,disengaged
Eric,1093.0,1.0,1562.0,183728.0,87995.0,95732.0,US,United States,elite
Eric Chien,3938.0,271.0,2841.0,87927.0,0.0,87927.0,US,United States,disengaged
Erid,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Eridani,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Eridians,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Erikli Su,3400.0,1.0,4833.0,107107.0,87995.0,19111.0,TR,Turkey,non_optimal
Erikutza,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Erimonometre,555.0,1.0,728.0,186912.0,87995.0,98916.0,GB,United Kingdom,elite
Error,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Error 1992,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Error 303,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Error 3840,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Error 4O4,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Error Exists,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Error303,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Error404,5513.0,276.0,5134.0,1681.0,-7000.0,8681.0,IN,India,troll
Error_clear,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Error_loading,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Errorist,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Errors of the 3rd Kind,5539.0,271.0,5323.0,0.0,0.0,0.0,NZ,New Zealand,disengaged
Erudite,5539.0,271.0,5323.0,0.0,0.0,0.0,TW,Taiwan,disengaged
EruditeVEX,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Erythos,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Escalate,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Escape Velocity,170.0,1.0,194.0,190921.0,87995.0,102926.0,IN,India,elite
Escape from Markov,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
Escapists,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Esencia27,5539.0,271.0,5323.0,0.0,0.0,0.0,ES,Spain,disengaged
Esentai River Trading,575.0,6.0,736.0,186790.0,87897.0,98893.0,HK,Hong Kong,elite
Esh_2001,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
EshaanGupta,891.0,1.0,1244.0,184883.0,87995.0,96888.0,IN,India,elite
Eshays,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
Esilv,5539.0,271.0,5323.0,0.0,0.0,0.0,FR,France,disengaged
Eskon,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
EsoTeric,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Esora,5539.0,271.0,5323.0,0.0,0.0,0.0,KR,South Korea,disengaged
Espada,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
Espresso,5539.0,271.0,5323.0,0.0,0.0,0.0,RS,Serbia,disengaged
Essentials,2462.0,72.0,2894.0,158969.0,71500.0,87469.0,IN,India,elite
Esteban,5539.0,271.0,5323.0,0.0,0.0,0.0,HK,Hong Kong,disengaged
Estimathon,2030.0,1.0,3255.0,170051.0,87995.0,82056.0,US,United States,elite
Etage peche,5539.0,271.0,5323.0,0.0,0.0,0.0,FR,France,disengaged
Eternal,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Eternal Traders,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Eternity,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Eth1998,4154.0,94.0,5014.0,79753.0,66500.0,13253.0,GB,United Kingdom,non_optimal
Ethan,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Ethan Li,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Ethan234,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Ethen,3324.0,152.0,3687.0,113557.0,47700.0,65857.0,GB,United Kingdom,elite
Ethereal,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Ethical Algos,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
EthioMinilik,3979.0,271.0,2955.0,86760.0,0.0,86760.0,US,United States,disengaged
EthioTraders,5539.0,271.0,5323.0,0.0,0.0,0.0,ET,Ethiopia,disengaged
Ethreal,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Ethz_decay,1555.0,1.0,2398.0,179854.0,87995.0,91859.0,CH,Switzerland,elite
Etienne Lefranc,5539.0,271.0,5323.0,0.0,0.0,0.0,FR,France,disengaged
Etoile Noire,4945.0,209.0,5037.0,32325.0,20000.0,12325.0,IN,India,non_optimal
Euan Allison,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Euclid Knights,2447.0,72.0,2824.0,159542.0,71500.0,88042.0,AU,Australia,elite
Eudaimon,5539.0,271.0,5323.0,0.0,0.0,0.0,NL,Netherlands,disengaged
Eudaimonia,5539.0,271.0,5323.0,0.0,0.0,0.0,SE,Sweden,disengaged
Eugene Krabs Hedge Fund,5539.0,271.0,5323.0,0.0,0.0,0.0,NL,Netherlands,disengaged
EulerFan,5539.0,271.0,5323.0,0.0,0.0,0.0,PT,Portugal,disengaged
EulerTrader,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Eulers_Tour,199.0,1.0,229.0,190244.0,87995.0,102249.0,IN,India,elite
EuphoricEpitome,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Euporia,46.0,1.0,48.0,199429.0,87995.0,111434.0,US,United States,elite
Evan,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Evara,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Eve2026,5539.0,271.0,5323.0,0.0,0.0,0.0,NL,Netherlands,disengaged
Even Now,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Event Horizon,890.0,1.0,1241.0,184891.0,87995.0,96895.0,IN,India,elite
Event Horizon Capital,3997.0,103.0,4668.0,86156.0,63000.0,23156.0,FR,France,non_optimal
Event Horizon Hedgers,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Event Horizon Traders,4580.0,271.0,3962.0,55321.0,0.0,55321.0,IN,India,disengaged
EventEdgeHQcom,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Event_Horizon,4535.0,271.0,3897.0,57295.0,0.0,57295.0,IN,India,disengaged
Ever8,1770.0,1.0,2844.0,175894.0,87995.0,87898.0,CA,Canada,elite
Everest,5539.0,271.0,5323.0,0.0,0.0,0.0,NP,Nepal,disengaged
Everything LONG,5539.0,271.0,5323.0,0.0,0.0,0.0,HK,Hong Kong,disengaged
Evgeny,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Evian,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Evijnar,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Evil Corp,263.0,1.0,319.0,189083.0,87995.0,101088.0,NL,Netherlands,elite
Evil Puppy,5539.0,271.0,5323.0,0.0,0.0,0.0,HK,Hong Kong,disengaged
