global_position,country_code,team_name,country,global_pnl
5539,NL,totally broke,Netherlands,0.0
5539,IN,space_prosp,India,0.0
5539,IN,newbienk,India,0.0
5539,IN,Last Minute,India,0.0
5539,IN,Trade like myth,India,0.0
5539,CA,Rishi_,Canada,0.0
5539,IN,ImperialBatak,India,0.0
5539,IN,Fermion,India,0.0
5539,NL,HEHOHEHO,Netherlands,0.0
5539,IN,PROSproPERiTY,India,0.0
5539,GB,Return on Sherbourne,United Kingdom,0.0
5539,IN,Pearl,India,0.0
5539,IN,abhimannyu25,India,0.0
5539,IN,The Last Commit,India,0.0
5539,IN,Solo champ,India,0.0
5539,IN,Yash7313,India,0.0
5539,IN,IMC_TEAM_01,India,0.0
5539,IN,pros show,India,0.0
5539,IN,Learnfrombasics,India,0.0
5539,IN,Panchayat,India,0.0
5539,IN,Blade,India,0.0
5539,IN,fightClub,India,0.0
5539,BE,Dramhex,Belgium,0.0
5539,IN,TheRealJaneStreet,India,0.0
5539,CA,Big Amount,Canada,0.0
5539,IN,Delta07,India,0.0
5539,US,TradeEye,United States,0.0
5539,IN,Pookie Blinders,India,0.0
5539,IN,Dummy,India,0.0
5539,IN,Dumy,India,0.0
5539,IN,IronSpider644,India,0.0
5539,IN,APEX PREDATORS23,India,0.0
5539,IN,ctrl,India,0.0
5539,IN,Astro Corps,India,0.0
5539,IN,Schrodingers Portfolio,India,0.0
5539,IN,sredart,India,0.0
5539,US,Minimizing Alpha,United States,0.0
5539,IN,Hi17,India,0.0
5539,IN,hack a byte,India,0.0
5539,RS,Hot Potatoes,Serbia,0.0
5539,IN,only the one,India,0.0
5539,IN,MiniCat,India,0.0
5539,IN,fajnfojae,India,0.0
5539,IN,Red Bull,India,0.0
5539,IN,platinumiridium,India,0.0
5539,IN,Racharla kathik,India,0.0
5539,IN,indic_alphae,India,0.0
5539,IN,beyond_infinity,India,0.0
5539,IN,Inquisitors,India,0.0
5539,NL,Whatever Goes,Netherlands,0.0
5539,IN,Wingardium Masala Dosa,India,0.0
5539,IN,Stimulating Kangaroo,India,0.0
5539,IN,Aduz,India,0.0
5539,IN,decode,India,0.0
5539,IN,Candlesticks,India,0.0
5539,US,Kweneng,United States,0.0
5539,NL,Per,Netherlands,0.0
5539,IN,Jack Squad,India,0.0
5539,IN,Sid_g2005,India,0.0
5539,IN,algorighty,India,0.0
5539,IN,Swdha,India,0.0
5539,IN,proxy paglus,India,0.0
5539,US,aliscrackedteam,United States,0.0
5539,IN,GalaxyRockers,India,0.0
5539,IN,NITESH KUMAR SINGH,India,0.0
5539,IN,Karan Aujla,India,0.0
5539,IN,GUDACHARI,India,0.0
5539,IN,Hitesh,India,0.0
5539,IN,HawkHeaded,India,0.0
5539,IN,AK567,India,0.0
5539,IN,TanmayS,India,0.0
5539,IN,Lite07,India,0.0
5539,IN,akms,India,0.0
5539,IN,Aski,India,0.0
5539,IN,Apex0110,India,0.0
5539,IN,bhargavlad0013,India,0.0
5539,IN,Algo Ninjas,India,0.0
5539,IN,PARAGEN,India,0.0
5539,IN,ZERO0001,India,0.0
5539,IN,Vedas,India,0.0
5539,US,AstroHeels,United States,0.0
5539,IN,Idk404,India,0.0
5539,IN,DSEU DRIFTERS,India,0.0
5539,IN,Pro Gambles xoxo,India,0.0
5539,IN,Adhria,India,0.0
5539,IN,Ustad,India,0.0
5539,IN,QuantZoo,India,0.0
5539,GB,vera,United Kingdom,0.0
5539,IN,Krypton,India,0.0
5539,IN,Tradersssssss,India,0.0
5539,IN,Alpha Minded,India,0.0
5539,IN,King kLux,India,0.0
5539,US,Uni,United States,0.0
5539,NL,OilToTheMoon,Netherlands,0.0
5539,IN,berryyy,India,0.0
5539,GB,justanotherbyte,United Kingdom,0.0
5539,US,Longhorns,United States,0.0
5539,IN,jhunjhunwala,India,0.0
5539,IN,Coding bytes,India,0.0
5539,IN,Coding commando,India,0.0
5539,GB,Jakub,United Kingdom,0.0
5539,US,Mid-Growth,United States,0.0
5539,GB,Team Code,United Kingdom,0.0
5539,IN,Phod_Dunga,India,0.0
5539,IN,Sreedevi,India,0.0
5539,IN,TradeXREC,India,0.0
5539,IN,Knock out,India,0.0
5539,GB,temporary012344,United Kingdom,0.0
5539,US,Stumble Guys,United States,0.0
5539,GB,Icathian,United Kingdom,0.0
5539,IN,RECtrade,India,0.0
5539,GB,temporary0123445,United Kingdom,0.0
5539,BE,Kasper,Belgium,0.0
5539,IN,Aurafarming,India,0.0
5539,IN,Nomore404,India,0.0
5539,GB,Room Hunters,United Kingdom,0.0
5539,IN,NeoMind,India,0.0
5539,NL,The lonely wolf,Netherlands,0.0
5539,IN,YD,India,0.0
5539,US,Eags,United States,0.0
5539,IN,YD82,India,0.0
5539,IN,dbh,India,0.0
5539,IT,Mars25,Italy,0.0
5539,CH,Apollo 13,Switzerland,0.0
5539,IN,DOWNFALLER1,India,0.0
5539,CH,CSM,Switzerland,0.0
5539,IE,Uc_dprosperity,Ireland,0.0
5539,GB,Silhouette,United Kingdom,0.0
5539,IN,Doji Dudes,India,0.0
5539,IN,good_team,India,0.0
5539,IN,waeieuyfuif,India,0.0
5539,IN,welp,India,0.0
5539,DE,AG-Solo,Germany,0.0
5539,IN,MARScomming,India,0.0
5539,IN,abcasfasdfas,India,0.0
5539,US,haus,United States,0.0
5539,CH,WLOG2,Switzerland,0.0
5539,IN,Binary Bandits,India,0.0
5539,US,Jordan,United States,0.0
5539,IN,Gaurav,India,0.0
5539,IN,Tanhattan,India,0.0
5539,US,ZHkeeneye,United States,0.0
5539,GB,jolin0509,United Kingdom,0.0
5539,IN,Leverage Maxxxers,India,0.0
5539,IT,Natan Giassi,Italy,0.0
5539,IN,Shostakovich,India,0.0
5539,US,To Mars and beyond,United States,0.0
5539,IN,Eminent,India,0.0
5539,FR,Hugues,France,0.0
5539,MN,Basics,Mongolia,0.0
5539,AT,NotBots2,Austria,0.0
5539,DE,GermanKing,Germany,0.0
5539,IN,Rookie_6836,India,0.0
5539,US,UChicago_SC,United States,0.0
5539,DE,Klima,Germany,0.0
5539,ME,The Price Pred,Montenegro,0.0
5539,GB,ss4924,United Kingdom,0.0
5539,IN,Exponentials,India,0.0
5539,IN,KrossProduct,India,0.0
5539,IN,THEONE,India,0.0
5539,US,UofC Sigma,United States,0.0
5539,US,vishrut,United States,0.0
5539,US,graceemegan,United States,0.0
5539,IN,Psyduck06,India,0.0
5539,US,TakeTheAlpha,United States,0.0
5539,US,Aaaaaaa,United States,0.0
5539,IN,Cokane Bear,India,0.0
5539,DE,Ito Traders,Germany,0.0
5539,CH,Placeholder12,Switzerland,0.0
5539,IN,Trying_My_Best,India,0.0
5539,US,xcx,United States,0.0
5539,FR,Sell The House,France,0.0
5539,DE,T4Fun,Germany,0.0
5539,IN,Axiom Alpha,India,0.0
5539,AE,maxxx,United Arab Emirates,0.0
5539,US,INeedADollar,United States,0.0
5539,BE,Stella Quant,Belgium,0.0
5539,IN,Arnav Kumar,India,0.0
5539,US,IndianaJonesTeam,United States,0.0
5539,IN,BeerTriceps,India,0.0
5539,IN,Team 3 star,India,0.0
5539,US,Team 12,United States,0.0
5539,IN,Mortal,India,0.0
5539,DE,01511,Germany,0.0
5539,CA,The GOATS Ultra,Canada,0.0
5539,US,CalBears,United States,0.0
5539,FR,optimc,France,0.0
5539,DE,Ratio,Germany,0.0
5539,IN,Poker Face,India,0.0
5539,CA,SKTT2,Canada,0.0
5539,IN,CheckMate,India,0.0
5539,GB,BrownBear,United Kingdom,0.0
5539,GB,CutePenguin,United Kingdom,0.0
5539,GB,BabyPenguin,United Kingdom,0.0
5539,IN,Vibe Coder,India,0.0
5539,HK,Too Much Winning,Hong Kong,0.0
5539,FR,Hu,France,0.0
5539,US,neptoplectic,United States,0.0
5539,HK,Chilling,Hong Kong,0.0
5539,US,Mitch,United States,0.0
5539,US,1234567890987654312,United States,0.0
5539,US,nippys,United States,0.0
5539,US,Bumble,United States,0.0
5539,US,PH Capital,United States,0.0
5539,US,Albatorius,United States,0.0
5539,NG,0xTBD,Nigeria,0.0
5539,GB,iq larper,United Kingdom,0.0
5539,US,Quantbears,United States,0.0
5539,US,Test77,United States,0.0
5539,IN,Celest,India,0.0
5539,GB,Neuralnexus,United Kingdom,0.0
5539,HK,JD Strategies,Hong Kong,0.0
5539,IN,TeamXt,India,0.0
5539,US,Flying Penguin,United States,0.0
5539,US,titan342342,United States,0.0
5539,US,Ken,United States,0.0
5539,US,grumio,United States,0.0
5539,EG,scientists,Egypt,0.0
5539,GB,EruditeVEX,United Kingdom,0.0
5539,NL,Night City Legends,Netherlands,0.0
5539,FR,Roundabout,France,0.0
5539,FR,Noumtra Stor,France,0.0
5539,GB,Logic,United Kingdom,0.0
5539,FR,the maths,France,0.0
5539,US,TestandThrowaway,United States,0.0
5539,IN,EigennAlpha,India,0.0
5539,GB,mula,United Kingdom,0.0
5539,IN,Heheee,India,0.0
5539,GB,Guzh,United Kingdom,0.0
5539,US,green steam,United States,0.0
5539,MX,xp,Mexico,0.0
5539,US,Inki Maaki Chut,United States,0.0
5539,AF,asdf asd sf fdsfdsf s,Afghanistan,0.0
5539,CA,Solo Sorbet,Canada,0.0
5539,IN,Burrito Bulls,India,0.0
5539,US,Terrestrial Securities,United States,0.0
5539,US,Prima Facie,United States,0.0
5539,GB,Team WALL-E,United Kingdom,0.0
5539,CA,Mirror,Canada,0.0
5539,AU,Monk in a Suit,Australia,0.0
5539,US,frefre,United States,0.0
5539,IN,Omii,India,0.0
5539,GB,Karvaxis,United Kingdom,0.0
5539,US,GTO_trading,United States,0.0
5539,AU,1234xvbg,Australia,0.0
5539,AU,ghhbbhjhhbb,Australia,0.0
5539,EG,ToBeDecided,Egypt,0.0
5539,US,ethanpark8899,United States,0.0
5539,US,krizknowz,United States,0.0
5539,US,CHOAM1,United States,0.0
5539,PL,Mean Reverterd,Poland,0.0
5539,US,pkappa,United States,0.0
5539,US,SK punts,United States,0.0
5539,US,Korin,United States,0.0
5539,AU,low expectations,Australia,0.0
5539,GB,Hyperskew,United Kingdom,0.0
5539,US,BlueBird1234,United States,0.0
5539,US,936,United States,0.0
5539,CA,JCF,Canada,0.0
5539,US,ajdio,United States,0.0
5539,US,Harishbala,United States,0.0
5539,IN,Team Axolotl,India,0.0
5539,IN,Axolotl,India,0.0
5539,ID,Mahasila,Indonesia,0.0
5539,US,QuantMog,United States,0.0
5539,US,GloTel,United States,0.0
5539,US,titan333555,United States,0.0
5539,IN,playingstring,India,0.0
5539,US,ewfefwefwefawwef,United States,0.0
5539,US,Liquidity Wizards,United States,0.0
5539,IN,Prosperieters,India,0.0
5539,US,Wall Street Bets,United States,0.0
5539,US,big E,United States,0.0
5539,SG,pithon,Singapore,0.0
5539,US,bigE,United States,0.0
5539,US,FShark,United States,0.0
5539,US,Les Donnees Bleues,United States,0.0
5539,IN,royalfox,India,0.0
5539,US,spirit,United States,0.0
5539,US,Lonewolf23,United States,0.0
5539,IN,Therealdiva,India,0.0
5539,US,Tamratos,United States,0.0
5539,US,JerrytheGerbil,United States,0.0
5539,ET,Tamrato,Ethiopia,0.0
5539,US,Andrew Lys,United States,0.0
5539,US,Signu,United States,0.0
5539,US,O-Onion,United States,0.0
5539,CN,taolaoda,China,0.0
5539,IN,SkyPi,India,0.0
5539,US,Alrjsosndbdiwjdh,United States,0.0
5539,US,asdfghjkl,United States,0.0
5539,IN,Krunak,India,0.0
5539,US,Apex Trading Group,United States,0.0
5539,IN,Quantbits,India,0.0
5539,US,bruin1,United States,0.0
5539,US,binsu,United States,0.0
5539,US,Mouk,United States,0.0
5539,US,Mouk2,United States,0.0
5539,IN,Penitent One,India,0.0
5539,IN,TheMatrix,India,0.0
5539,US,Artemis 02,United States,0.0
5539,IN,Mourya,India,0.0
5539,IN,idek,India,0.0
5539,GB,PanicSell,United Kingdom,0.0
5539,IN,Finlearn,India,0.0
5539,US,marsapple,United States,0.0
5539,IN,Philanthromob,India,0.0
5539,US,Nittany lions,United States,0.0
5539,IN,LESO_LABS,India,0.0
5539,IN,Dark Energy,India,0.0
5539,AU,Dward,Australia,0.0
5539,CA,chocolate1122,Canada,0.0
5539,AU,dickeater9000,Australia,0.0
5539,US,Skanderers,United States,0.0
5539,IN,Kruti,India,0.0
5539,CA,Prakidagoat,Canada,0.0
5539,BD,BD_Trader,Bangladesh,0.0
5539,US,Shreyas n the Chipmunks,United States,0.0
5539,IN,Money Militia,India,0.0
5539,IN,Astro Phage,India,0.0
5539,AG,obsqure team,Antigua and Barbuda,0.0
5539,IN,xyz1234,India,0.0
5539,AE,Quant Winners,United Arab Emirates,0.0
5539,US,Julius,United States,0.0
5539,IN,Logan roy,India,0.0
5539,IN,SsTv,India,0.0
5539,US,Quant-USC,United States,0.0
5539,MX,j0_rGge,Mexico,0.0
5539,IN,Carbon,India,0.0
5539,IN,Jai Shree Ram1,India,0.0
5539,IN,Vibemax,India,0.0
5539,US,Doyers,United States,0.0
5539,MX,CuantCats,Mexico,0.0
5539,US,kitttkyyymkewww,United States,0.0
5539,US,IsThisWorking,United States,0.0
5539,IN,Kariya Kamaigya,India,0.0
5539,CA,red_orange,Canada,0.0
5539,US,lakdjfn,United States,0.0
5539,IN,Tradix,India,0.0
5539,IN,Plan B,India,0.0
5539,MX,UnamitAsintoticO,Mexico,0.0
5539,US,tempor,United States,0.0
5539,IN,TECHSPIRE,India,0.0
5539,VN,Dca,Vietnam,0.0
5539,IN,WallStreet,India,0.0
5539,US,fmdkslfds,United States,0.0
5539,IN,Git-Happens,India,0.0
5539,US,iguessbro,United States,0.0
5539,IN,Illuminati_coderz,India,0.0
5539,US,StrategyAnd,United States,0.0
5539,IN,xg23ciu,India,0.0
5539,JP,jap,Japan,0.0
5539,IN,Madypros,India,0.0
5539,NL,Samsequel,Netherlands,0.0
5539,IN,Cognetra,India,0.0
5539,US,Avery Alpha,United States,0.0
5539,HK,Plus852 Fund,Hong Kong,0.0
5539,US,Quant Twan,United States,0.0
5539,AU,cbkjxa,Australia,0.0
5539,ID,RaldSolo,Indonesia,0.0
5539,IN,TeamRDX,India,0.0
5539,IN,dayush22,India,0.0
5539,US,ggg,United States,0.0
5539,IT,Masciandarotheory,Italy,0.0
5539,AU,AdelaideUni,Australia,0.0
5539,AU,ec123,Australia,0.0
5539,IN,Paisa Hi Paisa,India,0.0
5539,IN,HackStellar,India,0.0
5539,IN,CyberShubh,India,0.0
5539,IN,JSSR,India,0.0
5539,IN,Wolf Pack,India,0.0
5539,US,Avery Sigma,United States,0.0
5539,IN,TradeVolt,India,0.0
5539,US,Avery,United States,0.0
5539,IN,Alpha Traders_0,India,0.0
5539,IN,Qubit Crafters,India,0.0
5539,IN,NextStep Navigator,India,0.0
5539,US,aa22,United States,0.0
5539,IN,Nyhtmaer,India,0.0
5539,IN,King Of Spades,India,0.0
5539,FR,Yolo gambling,France,0.0
5539,IN,Hermes,India,0.0
5539,IN,Maniii,India,0.0
5539,US,duckduck,United States,0.0
5539,IN,Duckduckslow,India,0.0
5539,IN,Candle Chasers,India,0.0
5539,IN,Uzui,India,0.0
5539,AU,Temporaryar121,Australia,0.0
5539,CN,Three Omega Security,China,0.0
5539,US,hgv,United States,0.0
5539,AU,AdelAI,Australia,0.0
5539,US,Liquidity Grabbers,United States,0.0
5539,IN,God_venom,India,0.0
5539,IN,Hail Mary Traders,India,0.0
5539,IN,Cannotthinkofsmthcoolrn,India,0.0
5539,IN,Peaky Blinder,India,0.0
5539,RO,GotLuckyyyy,Romania,0.0
5539,IN,small_brain,India,0.0
5539,IN,Kl,India,0.0
5539,IT,pnl_minimizing,Italy,0.0
5539,ES,Tyaka,Spain,0.0
5539,IN,THE RONIN,India,0.0
5539,NL,QUOD,Netherlands,0.0
5539,AL,Iiii,Albania,0.0
5539,FR,PnL_Alien,France,0.0
5539,IN,Galactic Conquerors,India,0.0
5539,IN,infpot,India,0.0
5539,IN,Atom,India,0.0
5539,IN,The Wolf of Wall Street,India,0.0
5539,IN,GambingBeaver,India,0.0
5539,IN,blabhblahblah,India,0.0
5539,IN,Team vi,India,0.0
5539,IN,zinore_traders,India,0.0
5539,SG,Wang Zhenghua,Singapore,0.0
5539,IN,JustTrade,India,0.0
5539,NL,PendingMarginCall,Netherlands,0.0
5539,IN,Hormuz_Warrior,India,0.0
5539,AU,hioihoi,Australia,0.0
5539,IN,Kashi Stock Exchange,India,0.0
5539,IN,Iblame,India,0.0
5539,IN,Rohan Only,India,0.0
5539,IN,Krenoviantz,India,0.0
5539,DE,interims13,Germany,0.0
5539,IN,NEXUS QUANT,India,0.0
5539,IN,Tradersgulid,India,0.0
5539,AU,A1m4UrHeart,Australia,0.0
5539,CN,Fireflies,China,0.0
5539,PH,CillA,Philippines,0.0
5539,NL,Luuk,Netherlands,0.0
5539,RU,Law of big and chunky,Russian Federation,0.0
5539,SG,prosper_ity,Singapore,0.0
5539,IE,Freddie Nolan,Ireland,0.0
5539,IN,mind board,India,0.0
5539,CA,SS FreakBob,Canada,0.0
5539,IN,Pirates hub,India,0.0
5539,US,BigBlindNet,United States,0.0
5539,AU,Foelix,Australia,0.0
5539,AU,TON-618,Australia,0.0
5539,IN,SwinterWonderland,India,0.0
5539,IN,Vastav,India,0.0
5539,IN,AnAbsoluteCinema,India,0.0
5539,SG,NewTrader,Singapore,0.0
5539,IN,Shouri Ke Facche,India,0.0
5539,CH,Schinken,Switzerland,0.0
5539,IN,OTx,India,0.0
5539,IN,Gg16,India,0.0
5539,HU,Szani,Hungary,0.0
5539,IN,AppleSeeds,India,0.0
5539,PT,JPTRADE,Portugal,0.0
5539,IN,Mamamama,India,0.0
5539,EG,effectivelywrong,Egypt,0.0
5539,KZ,sdu,Kazakhstan,0.0
5539,GB,7 entire dogs,United Kingdom,0.0
5539,IN,Sensei,India,0.0
5539,IN,MadWar,India,0.0
5539,IN,zyzz,India,0.0
5539,AU,Viltrum,Australia,0.0
5539,IN,Spammmm,India,0.0
5539,IN,Qu4nt,India,0.0
5539,IN,aldehyde,India,0.0
5539,IN,Revitcua,India,0.0
5539,IT,daje-veneto,Italy,0.0
5539,IN,Jigyasa,India,0.0
5539,IN,toshani,India,0.0
5539,US,pudududud,United States,0.0
5539,IN,HareKrishna,India,0.0
5539,IN,Coders55,India,0.0
5539,IN,TradersByBirth,India,0.0
5539,CH,wer,Switzerland,0.0
5539,IN,abs,India,0.0
5539,HK,EvoLockIn,Hong Kong,0.0
5539,FR,ensiie,France,0.0
5539,IN,Notcher,India,0.0
5539,IN,hello it is me,India,0.0
5539,GB,BuyLowSellHigh1,United Kingdom,0.0
5539,GB,BuyLowSellHigh2,United Kingdom,0.0
5539,MD,Buiucani,Moldova,0.0
5539,CH,tempteam07,Switzerland,0.0
5539,IT,MonkeyJunky,Italy,0.0
5539,AU,x7B2m9K4pL,Australia,0.0
5539,CH,ITeaSolutions,Switzerland,0.0
5539,IN,Sujal Agrawal,India,0.0
5539,IN,Dominant_daddy,India,0.0
5539,FR,stairway_to_heaven,France,0.0
5539,IN,1Name,India,0.0
5539,FR,Etage peche,France,0.0
5539,GB,Bath MEng,United Kingdom,0.0
5539,ZA,E Research,South Africa,0.0
5539,FR,alien trade,France,0.0
5539,US,testdfafsa,United States,0.0
5539,US,vcra,United States,0.0
5539,US,Nihaoshuai,United States,0.0
5539,IN,Decoders,India,0.0
5539,GB,Axiom Inc,United Kingdom,0.0
5539,US,meowowowow,United States,0.0
5539,IN,badquant,India,0.0
5539,IS,PoloTeam,Iceland,0.0
5539,IN,hmm123,India,0.0
5539,US,Duke28,United States,0.0
5539,SE,temporary2002,Sweden,0.0
5539,DK,Hestaphus,Denmark,0.0
5539,CA,Kien,Canada,0.0
5539,MN,Ksos,Mongolia,0.0
5539,IT,Fluid_team,Italy,0.0
5539,US,PK,United States,0.0
5539,US,Perperkassy,United States,0.0
5539,IN,ds infinity,India,0.0
5539,US,NM,United States,0.0
5539,US,NM1,United States,0.0
5539,US,Actual winner,United States,0.0
5539,IN,Alpha Dominos,India,0.0
5539,IN,btsxarmy07,India,0.0
5539,AU,openisland,Australia,0.0
5539,IN,chupa chups,India,0.0
5539,IN,LetUsWin,India,0.0
5539,US,Wu,United States,0.0
5539,IN,Just_chill,India,0.0
5539,IN,Ak Btrade,India,0.0
5539,MX,catteeeeam,Mexico,0.0
5539,CA,UW,Canada,0.0
5539,US,3igma,United States,0.0
5539,US,bkbjwfbkbfcjkw,United States,0.0
5539,IN,BlastersBonkers,India,0.0
5539,IN,Missisippi Burning,India,0.0
5539,IN,Attempt_,India,0.0
5539,IN,Orango,India,0.0
5539,GB,cointegral,United Kingdom,0.0
5539,US,GSUTigers,United States,0.0
5539,US,Venara 7,United States,0.0
5539,IN,WHY NOTSS,India,0.0
5539,CA,watermelon,Canada,0.0
5540,IN,VibrantX,India,-54.0
5541,IN,Curious Dollar,India,-68.0
5542,DE,TeamGalaxy,Germany,-74.0
5543,CN,NA_XX,China,-113.0
5544,CH,Gamma Edge,Switzerland,-134.0
5545,SG,Uynew,Singapore,-141.0
5546,IN,Algo traders,India,-182.0
5547,GB,Alpha Solo,United Kingdom,-187.0
5548,US,kerbal space gooner,United States,-531.0
5549,PL,BDF_trader,Poland,-617.0
5550,US,Upcomers,United States,-698.0
5551,TN,stop loss survivors,Tunisia,-713.0
5552,GB,Local Volatility,United Kingdom,-801.0
5553,US,Quantahit commodity,United States,-834.0
5554,AU,SS Trading LTD,Australia,-866.0
5555,IN,Team Trainex,India,-871.0
5556,IN,Potential_Possibility,India,-1249.0
5557,IN,Edge Case,India,-1654.0
5558,FR,Au_dela_des_etoiles,France,-2000.0
5559,IN,Xyron,India,-2165.0
5560,CA,Team Tom,Canada,-2382.0
5561,AU,helloworld,Australia,-2500.0
5562,IN,Electrifying_NIKOLA,India,-2864.0
5563,US,Logos Legion,United States,-2901.0
5564,IN,ArthurGrey,India,-3125.0
5565,IN,Panic Seller,India,-3157.0
5566,IN,Victus,India,-3320.0
5567,IN,trder,India,-3470.0
5568,AU,TheInvincible,Australia,-3532.0
5569,US,Ka-Ching1,United States,-3929.0
5570,IN,Toofan,India,-4458.0
5571,GB,Haumea,United Kingdom,-4520.0
5572,AU,The Tradesexuals,Australia,-4582.0
5573,US,Team Chuds,United States,-4925.0
5574,IN,Ganges River Trading,India,-4956.0
5575,IN,DalalStreet,India,-4989.0
5576,US,SkibidiTungTung,United States,-5381.0
5577,IN,Team101,India,-5657.0
5578,IN,Team Matrix,India,-5687.0
5579,IN,Arambh,India,-5908.0
5580,DE,TradeForTraits,Germany,-5973.0
5581,IN,gamblers not ruined,India,-6025.0
5582,BD,shinigami,Bangladesh,-6044.0
5583,IN,NaIkGaGsAh,India,-6047.0
5584,IN,ADJ,India,-6295.0
5585,GB,Jaineel,United Kingdom,-6578.0
5586,IN,Growth,India,-6789.0
5587,GB,MRSG_V2,United Kingdom,-7000.0
5587,CA,c22guo,Canada,-7000.0
5587,PL,Geoffs Garden,Poland,-7000.0
5587,IN,Sudarshan Alpha,India,-7000.0
5587,NL,Indexstellar,Netherlands,-7000.0
5587,HK,Freshman in Trading,Hong Kong,-7000.0
5587,IN,Mohit,India,-7000.0
5588,BR,BrazilianMetrics,Brazil,-7136.0
5589,IN,Sharpe Shooter,India,-7217.0
5590,GB,HeckAlpha,United Kingdom,-7351.0
5591,US,FckItWeTrade,United States,-7500.0
5592,IN,Hoodcoders,India,-7624.0
5593,US,Giddy and Friends,United States,-7720.0
5594,US,Mu Mu,United States,-7751.0
5595,IN,Without Warning,India,-7835.0
5596,IN,Innovatrixx,India,-8095.0
5597,GR,Blue lizard,Greece,-8226.0
5598,IN,QuantXTrade,India,-8378.0
5599,US,teamAlbert,United States,-8529.0
5600,IN,Hackstreet,India,-8700.0
5601,IN,Renaissance,India,-8816.0
5602,IN,Compound_Alpha,India,-8904.0
5603,GB,Cheta,United Kingdom,-8968.0
5604,US,Purveyor,United States,-9260.0
5605,AL,xiongxiong,Albania,-9617.0
5606,US,La Rigel-ita,United States,-9692.0
5607,US,primeCapital,United States,-9930.0
5608,GB,Govlords,United Kingdom,-10049.0
5609,IN,disha,India,-10084.0
5610,IN,Irritating hacker,India,-10122.0
5611,CA,CraterQ,Canada,-10279.0
5612,CA,O-infinity,Canada,-10361.0
5613,DE,CookingNumericalMeth,Germany,-10455.0
5614,US,Cowboys,United States,-10754.0
5615,IN,Crypton,India,-10799.0
5616,IN,Segmented Faults,India,-10895.0
5617,IN,Syndicate,India,-10956.0
5618,AU,Ria,Australia,-11000.0
5619,IS,Obsidian Minds,Iceland,-11520.0
5620,US,Sanidhay,United States,-11672.0
5621,IN,TeamSpace,India,-11766.0
5622,IN,Pratap Singh,India,-11815.0
5623,IN,ALONE WALKER,India,-11989.0
5624,US,sanjay,United States,-12037.0
5625,IN,Single Thread,India,-12444.0
5626,SG,GRACE ROCKY SAVE STARS,Singapore,-12575.0
5627,NL,Retail ICT,Netherlands,-12892.0
5628,IN,Quant Claw Capital,India,-12988.0
5629,IN,Cosmic A,India,-13044.0
5630,IN,ONEACE,India,-13227.0
5631,CN,NoGambleNoFuture,China,-13263.0
5632,IN,Marxist,India,-13264.0
5633,IN,might do,India,-13551.0
5634,IN,corezz,India,-13720.0
5635,IN,THE BIG BULL,India,-13745.0
5636,IN,i hat quant,India,-13813.0
5637,IN,NEUROFLUX,India,-14154.0
5638,GB,Skylark,United Kingdom,-14240.0
5639,US,Space Eagles,United States,-14722.0
5640,IN,Quantum Traders,India,-14740.0
5641,IN,cross_parity,India,-14840.0
5642,IN,Syntax squad,India,-15618.0
5643,IN,SHAKUNI,India,-16293.0
5644,IN,NovaYon,India,-16409.0
5645,IN,Anurag Pal,India,-16573.0
5646,IN,Jahnavi Teki,India,-16796.0
5647,CA,ooks,Canada,-17114.0
